session_id,scenario_type,is_attack,is_malicious_cmd,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,intent,intent_index,risk_score
normal_mission_6,normal_mission,False,False,0.25333333,0.107,0.21616288,0.07971084,0.021285811,0.0,0.11568631,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.4456272,0.4,0.2,1.0,0.8,0.45316067,0.29964423,0.94280905,0.9595928,1.0,0.0,0.42857143,0.5,1.0,0.85,0.21616288,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_6,normal_mission,False,False,0.25333333,0.107,0.21014716,0.032700352,-0.09898768,0.0,0.117292054,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.35890806,0.5,0.16666667,1.0,0.6666667,0.4266496,0.14079155,0.9135892,0.7797057,1.0,0.0,0.42857143,0.5,1.0,0.8,0.21014716,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_6,normal_mission,False,False,0.25333333,0.107,0.25487337,0.03837904,0.030392252,0.0,0.12976621,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.3139988,0.5714286,0.14285715,1.0,0.5714286,0.48013023,0.07951586,0.8792004,0.7242985,1.0,0.0,0.42857143,0.5,1.0,0.75,0.25487337,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_6,normal_mission,False,False,0.25333333,0.107,0.2712179,-0.05255018,-0.03492006,0.0,0.1392301,0.003921569,0.003921569,1.0,0.1,0.02,0.2,0.7290549,0.2227803,0.71428573,0.14285715,1.0,0.42857143,0.23828205,-0.15717457,0.7595545,0.75153935,1.0,0.0,0.42857143,0.5,1.0,0.7,0.2712179,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_6,normal_mission,False,False,0.25333333,0.385,0.0,0.02992658,0.069844685,0.0,0.037993025,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.22318627,0.14285715,0.14285715,1.0,0.42857143,-0.056644384,-0.56874907,0.18463723,0.26617616,0.0,0.0,0.5714286,0.0,1.0,0.65,0.28,0.3,0.0,0.0,0.0,1.0,0.5,0.0,ABORT,3,0.2
normal_mission_6,normal_mission,False,False,0.25333333,0.467,0.0,0.03152258,0.013661721,0.0,0.017177861,0.003921569,0.003921569,1.0,0.1,0.02,0.4,1.0,0.13695006,0.14285715,0.2857143,1.0,0.42857143,-0.76800007,-0.4870407,-0.7340253,0.6306906,0.0,0.0,0.71428573,0.8333333,1.0,0.6,0.05,0.05,0.0,0.0,0.0,1.0,0.5,0.0,LANDING,4,0.16000000000000003
normal_mission_6,normal_mission,False,False,0.25333333,0.011,0.0,-0.08126505,-0.026456838,0.0,0.04273164,0.003921569,0.003921569,1.0,0.1,0.02,0.4,1.0,0.112768136,0.14285715,0.2857143,1.0,0.5714286,-0.79172254,-0.67212355,-0.8687445,0.59311426,0.0,0.0,0.71428573,0.0,1.0,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ARM_DISARM,7,0.52
normal_mission_7,normal_mission,False,False,0.25333333,0.841,0.3,0.09460211,-0.021380454,0.0,0.15764412,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
normal_mission_7,normal_mission,False,False,0.25333333,0.46,0.03,0.078409314,0.026227726,0.0,0.043977022,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.56,0.33333334,0.33333334,1.0,1.0,0.061740942,0.8090361,0.8660254,1.0,0.0,0.0,0.42857143,0.33333334,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,MODE_CONTROL,2,0.16000000000000003
normal_mission_7,normal_mission,False,False,0.25333333,0.107,0.27948114,0.0005274186,0.0153807765,0.0,0.13995227,0.003921569,0.003921569,0.4,0.1,0.04,0.2,1.0,0.5396541,0.25,0.25,1.0,1.0,0.44509947,0.24484648,0.9484014,1.0,0.0,0.0,0.42857143,0.5,1.0,0.9,0.27948114,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_7,normal_mission,False,False,0.25333333,0.107,0.2195243,0.044490423,-0.043845527,0.0,0.11411918,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.43471897,0.4,0.2,1.0,0.8,0.4556051,0.24238548,0.94280905,0.9511893,1.0,0.0,0.42857143,0.5,1.0,0.85,0.2195243,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_7,normal_mission,False,False,0.25333333,0.107,0.26454723,-0.06457786,0.088091716,0.0,0.14310458,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.36578435,0.5,0.16666667,1.0,0.6666667,0.52720314,-0.25746062,0.9135892,0.85099727,1.0,0.0,0.42857143,0.5,1.0,0.8,0.26454723,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_7,normal_mission,False,False,0.25333333,0.107,0.29148644,-0.02596826,-0.09690867,0.0,0.15413468,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.31380004,0.5714286,0.14285715,1.0,0.5714286,0.5929055,-0.35894293,0.8792004,0.75406307,1.0,0.0,0.42857143,0.5,1.0,0.75,0.29148644,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_7,normal_mission,False,False,0.25333333,0.107,0.24281842,0.093330964,0.092723995,0.0,0.13808438,0.003921569,0.003921569,1.0,0.1,0.02,0.2,0.7507282,0.23335604,0.71428573,0.14285715,1.0,0.42857143,0.27740112,-0.34110194,0.7595545,0.83517647,1.0,0.0,0.42857143,0.5,1.0,0.7,0.24281842,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_7,normal_mission,False,False,0.25333333,0.385,0.0,-0.04111022,-0.022980453,0.0,0.02354863,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.22429551,0.14285715,0.14285715,1.0,0.42857143,-0.057803046,-0.3077749,0.18463723,0.39714575,0.0,0.0,0.5714286,0.0,1.0,0.65,0.28,0.3,0.0,0.0,0.0,1.0,0.5,0.0,ABORT,3,0.2
normal_mission_7,normal_mission,False,False,0.25333333,0.467,0.0,0.07022733,-0.0366156,0.0,0.039599814,0.003921569,0.003921569,1.0,0.1,0.02,0.4,1.0,0.14113514,0.14285715,0.2857143,1.0,0.42857143,-0.7780782,0.25347838,-0.7340253,0.74628097,0.0,0.0,0.71428573,0.8333333,1.0,0.6,0.05,0.05,0.0,0.0,0.0,1.0,0.5,0.0,LANDING,4,0.16000000000000003
normal_mission_7,normal_mission,False,False,0.25333333,0.011,0.0,-0.066101454,0.011360252,0.0,0.03353527,0.003921569,0.003921569,1.0,0.1,0.02,0.4,1.0,0.121149525,0.14285715,0.2857143,1.0,0.5714286,-0.8281056,-0.089728095,-0.8687445,0.72968626,0.0,0.0,0.71428573,0.0,1.0,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ARM_DISARM,7,0.52
normal_mission_11,normal_mission,False,False,0.25333333,0.841,0.3,-0.08588625,0.028483856,0.0,0.15667464,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
normal_mission_11,normal_mission,False,False,0.25333333,0.46,0.03,-0.094697736,0.017155116,0.0,0.05040327,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.56,0.33333334,0.33333334,1.0,1.0,0.061740942,-0.89554274,0.8660254,1.0,0.0,0.0,0.42857143,0.33333334,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,MODE_CONTROL,2,0.16000000000000003
normal_mission_11,normal_mission,False,False,0.25333333,0.107,0.29402304,0.015094835,-0.022366015,0.0,0.14762929,0.003921569,0.003921569,0.4,0.1,0.04,0.2,1.0,0.5493487,0.25,0.25,1.0,1.0,0.4691871,-0.11473354,0.9484014,1.0,0.0,0.0,0.42857143,0.5,1.0,0.9,0.29402304,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_11,normal_mission,False,False,0.25333333,0.107,0.24582529,0.009123358,0.088292964,0.0,0.1306799,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.43611038,0.4,0.2,1.0,0.8,0.51098007,0.14612485,0.94280905,0.8854368,1.0,0.0,0.42857143,0.5,1.0,0.85,0.24582529,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_11,normal_mission,False,False,0.25333333,0.107,0.29611906,0.081070125,-0.060841773,0.0,0.15649328,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.3690058,0.5,0.16666667,1.0,0.6666667,0.5938616,0.49575162,0.9135892,0.80893695,1.0,0.0,0.42857143,0.5,1.0,0.8,0.29611906,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_11,normal_mission,False,False,0.25333333,0.107,0.2100778,-0.09635563,-0.08111141,0.0,0.12247056,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.33618525,0.5714286,0.14285715,1.0,0.5714286,0.49494022,0.057629444,0.8792004,0.8175162,1.0,0.0,0.42857143,0.5,1.0,0.75,0.2100778,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_11,normal_mission,False,False,0.25333333,0.107,0.20711887,-0.036204875,0.06897506,0.0,0.110641964,0.003921569,0.003921569,1.0,0.1,0.02,0.2,0.77769536,0.2405049,0.71428573,0.14285715,1.0,0.42857143,0.067719884,0.24060015,0.7595545,0.8224478,1.0,0.0,0.42857143,0.5,1.0,0.7,0.20711887,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_11,normal_mission,False,False,0.25333333,0.385,0.0,0.062893696,-0.043629047,0.0,0.038272414,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.21954453,0.14285715,0.14285715,1.0,0.42857143,-0.1916188,0.28927317,0.18463723,0.44391635,0.0,0.0,0.5714286,0.0,1.0,0.65,0.28,0.3,0.0,0.0,0.0,1.0,0.5,0.0,ABORT,3,0.2
normal_mission_11,normal_mission,False,False,0.25333333,0.467,0.0,-0.076367036,0.039347433,0.0,0.042953882,0.003921569,0.003921569,1.0,0.1,0.02,0.4,1.0,0.13153686,0.14285715,0.2857143,1.0,0.42857143,-0.88640964,-0.32659346,-0.7340253,0.81728804,0.0,0.0,0.71428573,0.8333333,1.0,0.6,0.05,0.05,0.0,0.0,0.0,1.0,0.5,0.0,LANDING,4,0.16000000000000003
normal_mission_11,normal_mission,False,False,0.25333333,0.011,0.0,0.02578857,0.0754944,0.0,0.03988877,0.003921569,0.003921569,1.0,0.1,0.02,0.4,1.0,0.11547094,0.14285715,0.2857143,1.0,0.5714286,-0.9035236,-0.12021337,-0.8687445,0.8202918,0.0,0.0,0.71428573,0.0,1.0,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ARM_DISARM,7,0.52
normal_mission_13,normal_mission,False,False,0.25333333,0.841,0.3,0.03450369,0.050474904,0.0,0.15308349,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
normal_mission_13,normal_mission,False,False,0.25333333,0.46,0.03,0.05831581,0.05792363,0.0,0.043748945,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.56,0.33333334,0.33333334,1.0,1.0,0.061740942,0.9574324,0.8660254,1.0,0.0,0.0,0.42857143,0.33333334,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,MODE_CONTROL,2,0.16000000000000003
normal_mission_13,normal_mission,False,False,0.25333333,0.107,0.20912062,-0.0011159391,-0.08848825,0.0,0.11353727,0.003921569,0.003921569,0.4,0.1,0.04,0.2,1.0,0.49274707,0.25,0.25,1.0,1.0,0.30047598,0.4292423,0.9484014,1.0,0.0,0.0,0.42857143,0.5,1.0,0.9,0.20912062,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_13,normal_mission,False,False,0.25333333,0.107,0.24415305,0.07754084,-0.029816998,0.0,0.12894994,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.38707653,0.4,0.2,1.0,0.8,0.45607182,0.6722643,0.94280905,1.0,1.0,0.0,0.42857143,0.5,1.0,0.85,0.24415305,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_13,normal_mission,False,False,0.25333333,0.107,0.21429917,0.052302126,0.023643613,0.0,0.110926405,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.32160276,0.5,0.16666667,1.0,0.6666667,0.46318325,0.6549143,0.9135892,0.91153145,1.0,0.0,0.42857143,0.5,1.0,0.8,0.21429917,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_13,normal_mission,False,False,0.25333333,0.107,0.20841068,0.040193826,-0.0854474,0.0,0.11440259,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.26996514,0.5714286,0.14285715,1.0,0.5714286,0.44786787,0.5738087,0.8792004,0.76942366,1.0,0.0,0.42857143,0.5,1.0,0.75,0.20841068,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_13,normal_mission,False,False,0.25333333,0.107,0.27062422,-0.08373024,-0.08303246,0.0,0.14759964,0.003921569,0.003921569,1.0,0.1,0.02,0.2,0.647961,0.19403632,0.71428573,0.14285715,1.0,0.42857143,0.24302228,-0.4830101,0.7595545,0.8731129,1.0,0.0,0.42857143,0.5,1.0,0.7,0.27062422,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_13,normal_mission,False,False,0.25333333,0.385,0.0,-0.025145842,-0.025871571,0.0,0.018039204,0.003921569,0.003921569,1.0,0.1,0.02,0.2,0.98666435,0.1942444,0.14285715,0.14285715,1.0,0.42857143,-0.0019668334,-0.6144663,0.18463723,0.3887392,0.0,0.0,0.5714286,0.0,1.0,0.65,0.28,0.3,0.0,0.0,0.0,1.0,0.5,0.0,ABORT,3,0.2
normal_mission_13,normal_mission,False,False,0.25333333,0.467,0.0,0.06255991,0.08944972,0.0,0.054577913,0.003921569,0.003921569,1.0,0.1,0.02,0.4,1.0,0.13453752,0.14285715,0.2857143,1.0,0.42857143,-0.716255,-0.20209496,-0.7340253,0.6206069,0.0,0.0,0.71428573,0.8333333,1.0,0.6,0.05,0.05,0.0,0.0,0.0,1.0,0.5,0.0,LANDING,4,0.16000000000000003
normal_mission_13,normal_mission,False,False,0.25333333,0.011,0.0,0.097200215,0.050675638,0.0,0.054808535,0.003921569,0.003921569,1.0,0.1,0.02,0.4,1.0,0.122860044,0.14285715,0.2857143,1.0,0.5714286,-0.8324647,0.017125435,-0.8687445,0.6455528,0.0,0.0,0.71428573,0.0,1.0,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ARM_DISARM,7,0.52
normal_mission_17,normal_mission,False,False,0.25333333,0.841,0.3,-0.07728848,0.03431464,0.0,0.15584528,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
normal_mission_17,normal_mission,False,False,0.25333333,0.46,0.03,0.00406154,0.054463677,0.0,0.031156013,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.56,0.33333334,0.33333334,1.0,1.0,0.061740942,-0.18278497,0.8660254,1.0,0.0,0.0,0.42857143,0.33333334,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,MODE_CONTROL,2,0.16000000000000003
normal_mission_17,normal_mission,False,False,0.25333333,0.107,0.25201634,0.0704363,0.010381368,0.0,0.13094014,0.003921569,0.003921569,0.4,0.1,0.04,0.2,1.0,0.52134424,0.25,0.25,1.0,1.0,0.39428604,0.46445242,0.9484014,1.0,0.0,0.0,0.42857143,0.5,1.0,0.9,0.25201634,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_17,normal_mission,False,False,0.25333333,0.107,0.28766537,-0.019303426,-0.073196955,0.0,0.14872943,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.40883267,0.4,0.2,1.0,0.8,0.5585856,0.17948121,0.94280905,0.95908165,1.0,0.0,0.42857143,0.5,1.0,0.85,0.28766537,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_17,normal_mission,False,False,0.25333333,0.107,0.27551374,0.02406191,0.040815953,0.0,0.13977905,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.3319268,0.5,0.16666667,1.0,0.6666667,0.6001027,0.26080528,0.9135892,0.7915686,1.0,0.0,0.42857143,0.5,1.0,0.8,0.27551374,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_17,normal_mission,False,False,0.25333333,0.107,0.21363714,-0.097091064,-0.029882489,0.0,0.11827983,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.2972312,0.5714286,0.14285715,1.0,0.5714286,0.51306176,-0.23751965,0.8792004,0.76276815,1.0,0.0,0.42857143,0.5,1.0,0.75,0.21363714,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_17,normal_mission,False,False,0.25333333,0.107,0.2392244,-0.012505015,0.08083174,0.0,0.1264105,0.003921569,0.003921569,1.0,0.1,0.02,0.2,0.7301996,0.20909362,0.71428573,0.14285715,1.0,0.42857143,0.17423782,-0.07290898,0.7595545,0.80541354,1.0,0.0,0.42857143,0.5,1.0,0.7,0.2392244,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_17,normal_mission,False,False,0.25333333,0.385,0.0,0.002797898,0.056730602,0.0,0.028399779,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.19883507,0.14285715,0.14285715,1.0,0.42857143,-0.12273906,-0.37670404,0.18463723,0.37337288,0.0,0.0,0.5714286,0.0,1.0,0.65,0.28,0.3,0.0,0.0,0.0,1.0,0.5,0.0,ABORT,3,0.2
normal_mission_17,normal_mission,False,False,0.25333333,0.467,0.0,-0.020691443,0.02441734,0.0,0.016002674,0.003921569,0.003921569,1.0,0.1,0.02,0.4,1.0,0.12482963,0.14285715,0.2857143,1.0,0.42857143,-0.83711565,-0.40285414,-0.7340253,0.67673343,0.0,0.0,0.71428573,0.8333333,1.0,0.6,0.05,0.05,0.0,0.0,0.0,1.0,0.5,0.0,LANDING,4,0.16000000000000003
normal_mission_17,normal_mission,False,False,0.25333333,0.011,0.0,0.07247274,0.08990412,0.0,0.057738744,0.003921569,0.003921569,1.0,0.1,0.02,0.4,1.0,0.11294662,0.14285715,0.2857143,1.0,0.5714286,-0.91082424,0.42871404,-0.8687445,0.70065176,0.0,0.0,0.71428573,0.0,1.0,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ARM_DISARM,7,0.52
normal_mission_18,normal_mission,False,False,0.25333333,0.841,0.3,-0.0015767413,-0.048351124,0.0,0.15193775,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
normal_mission_18,normal_mission,False,False,0.25333333,0.46,0.03,-0.008172849,0.09600651,0.0,0.050458018,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.56,0.33333334,0.33333334,1.0,1.0,0.061740942,0.8194684,0.8660254,1.0,0.0,0.0,0.42857143,0.33333334,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,MODE_CONTROL,2,0.16000000000000003
normal_mission_18,normal_mission,False,False,0.25333333,0.107,0.24926181,-0.03424968,0.026680171,0.0,0.12650724,0.003921569,0.003921569,0.4,0.1,0.04,0.2,1.0,0.5195079,0.25,0.25,1.0,1.0,0.3887938,0.4221769,0.9484014,1.0,0.0,0.0,0.42857143,0.5,1.0,0.9,0.24926181,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_18,normal_mission,False,False,0.25333333,0.107,0.20758633,-0.074224055,-0.07439083,0.0,0.11633496,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.41046864,0.4,0.2,1.0,0.8,0.4139606,-0.18618737,0.94280905,0.98103416,1.0,0.0,0.42857143,0.5,1.0,0.85,0.20758633,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_18,normal_mission,False,False,0.25333333,0.107,0.21388271,0.02817495,-0.06362398,0.0,0.1124585,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.33089346,0.5,0.16666667,1.0,0.6666667,0.42913234,0.32914644,0.9135892,0.7974201,1.0,0.0,0.42857143,0.5,1.0,0.8,0.21388271,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_18,normal_mission,False,False,0.25333333,0.107,0.28967884,-0.005207672,0.03351155,0.0,0.14582865,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.30100992,0.5714286,0.14285715,1.0,0.5714286,0.54959553,0.38576922,0.8792004,0.7908436,1.0,0.0,0.42857143,0.5,1.0,0.75,0.28967884,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_18,normal_mission,False,False,0.25333333,0.107,0.21922891,-0.091826275,-0.06621299,0.0,0.12336687,0.003921569,0.003921569,1.0,0.1,0.02,0.2,0.6895974,0.22782658,0.71428573,0.14285715,1.0,0.42857143,0.20786838,-0.3646122,0.7595545,0.90826017,1.0,0.0,0.42857143,0.5,1.0,0.7,0.21922891,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_18,normal_mission,False,False,0.25333333,0.385,0.0,-0.064597905,-0.08225949,0.0,0.052296065,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.21090288,0.14285715,0.14285715,1.0,0.42857143,-0.04696485,-0.38399655,0.18463723,0.5095453,0.0,0.0,0.5714286,0.0,1.0,0.65,0.28,0.3,0.0,0.0,0.0,1.0,0.5,0.0,ABORT,3,0.2
normal_mission_18,normal_mission,False,False,0.25333333,0.467,0.0,-0.07587282,-0.007844246,0.0,0.03813862,0.003921569,0.003921569,1.0,0.1,0.02,0.4,1.0,0.13781561,0.14285715,0.2857143,1.0,0.42857143,-0.7541395,-0.39870408,-0.7340253,0.80831504,0.0,0.0,0.71428573,0.8333333,1.0,0.6,0.05,0.05,0.0,0.0,0.0,1.0,0.5,0.0,LANDING,4,0.16000000000000003
normal_mission_18,normal_mission,False,False,0.25333333,0.011,0.0,-0.058733255,-0.027146028,0.0,0.032351594,0.003921569,0.003921569,1.0,0.1,0.02,0.4,1.0,0.123923786,0.14285715,0.2857143,1.0,0.5714286,-0.8125636,-0.39111757,-0.8687445,0.8221893,0.0,0.0,0.71428573,0.0,1.0,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ARM_DISARM,7,0.52
normal_mission_19,normal_mission,False,False,0.25333333,0.841,0.3,-0.092137575,0.05988208,0.0,0.15974605,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
normal_mission_19,normal_mission,False,False,0.25333333,0.46,0.03,0.025580078,-0.08364819,0.0,0.046236783,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.56,0.33333334,0.33333334,1.0,1.0,0.061740942,0.20065299,0.8660254,1.0,0.0,0.0,0.42857143,0.33333334,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,MODE_CONTROL,2,0.16000000000000003
normal_mission_19,normal_mission,False,False,0.25333333,0.107,0.28735787,0.08417448,-0.08778441,0.0,0.15601762,0.003921569,0.003921569,0.4,0.1,0.04,0.2,1.0,0.54490525,0.25,0.25,1.0,1.0,0.45838124,0.64793086,0.9484014,1.0,0.0,0.0,0.42857143,0.5,1.0,0.9,0.28735787,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_19,normal_mission,False,False,0.25333333,0.107,0.28062013,0.04965194,-0.06309579,0.0,0.1459401,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.4120478,0.4,0.2,1.0,0.8,0.5652974,0.65055734,0.94280905,0.7984497,1.0,0.0,0.42857143,0.5,1.0,0.85,0.28062013,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_19,normal_mission,False,False,0.25333333,0.107,0.23704721,-0.0030954028,0.023650954,0.0,0.11912213,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.34706742,0.5,0.16666667,1.0,0.6666667,0.53165996,0.414278,0.9135892,0.7259056,1.0,0.0,0.42857143,0.5,1.0,0.8,0.23704721,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_19,normal_mission,False,False,0.25333333,0.107,0.24625348,0.04949419,-0.09266336,0.0,0.13386275,0.003921569,0.003921569,1.0,0.1,0.02,0.2,1.0,0.29229158,0.5714286,0.14285715,1.0,0.5714286,0.517527,0.47436488,0.8792004,0.62026507,1.0,0.0,0.42857143,0.5,1.0,0.75,0.24625348,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
normal_mission_19,normal_mission,False,False,0.25333333,0.107,0.27133495,0.07904137,0.0023354883,0.0,0.1413114,0.003921569,0.003921569,1.0,0.1,0.02,0.2,0.75021887,0.20398542,0.71428573,0.14285715,1.0,0.42857143,0.24426696,0.6027413,0.7595545,0.6620676,1.0,0.0,0.42857143,0.5,1.0,0.7,0.27133495,0.4,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
